,0
5638,"['death', 'father', 'child', 'kit', 'gordy', 'grow', 'trouble', 'teen', 'disgust', 'mother', 'ginny', 'stepfather', 'dave', 'dabrowski', 'call', 'office', 'high', 'school', 'accused', 'fail', 'attempt', 'burn', 'expel', 'dr', 'sinclair', 'member', 'staff', 'blackwood', 'boarding', 'appear', 'offer', 'place', 'next', 'year', 'try', 'correct', 'daughter', 'old', 'isolate', 'dark', 'mansion', 'middle', 'forest', 'outside', 'city', 'izzy', 'shy', 'ashley', 'reluctant', 'sierra', 'borderline', 'veronica', 'dinner', 'presentation', 'meet', 'madame', 'duret', 'headmistress', 'rest', 'pr', 'farley', 'jules', 'music', 'heather', 'mrs', 'olonsky', 'rude', 'right', 'hand', 'keep', 'peace', 'lock', 'internet', 'cell', 'trace', 'modern', 'technology', 'change', 'weird', 'way', 'develop', 'extreme', 'obsession', 'painting', 'writing', 'piano', 'trap', 'love', 'interest', 'son', 'strange', 'memory', 'ask', 'help', 'discover', 'reason', 'different', 'investigating', 'ruin', 'forbid', 'wing', 'time', 'works', 'last', 'realize', 'secret', 'common', 'previous', 'suffer', 'horrible', 'fate', 'cause', 'supernatural', 'find', 'avoid']"
5639,"['lara', 'jean', 'covey', 'write', 'past', 'mean', 'day', 'love', 'sent', 'previous', 'life', 'throw', 'chaos', 'forego', 'confront', 'one']"
5640,"['murder', 'mystery', 'set', 'world', 'puppet', 'co', 'exist', 'view', 'second', 'class', 'tv', 'show', 'begin', 'get', 'former', 'cop', 'become', 'private', 'eye', 'take', 'case']"
5641,"['david', 'kim', 'john', 'chos', 'year', 'old', 'daughter', 'go', 'miss', 'local', 'investigation', 'open', 'detective', 'assign', 'case', 'single', 'lead', 'decide', 'search', 'place', 'look', 'secret', 'keep', 'today', 'laptop', 'hyper', 'modern', 'thriller', 'tell', 'technology', 'use', 'day', 'communicate', 'trace', 'digital', 'disappear']"
5642,"['semi', 'fictional', 'account', 'henri', 'time', 'penal', 'system', 'french', 'guyana', 'spend', 'infamous', 'island', 'present', 'early', 'charrière', 'nickname', 'papillon', 'butterfly', 'tattoo', 'louis', 'dega', 'many', 'convict', 'judicial', 'transfer', 'serve', 'return', 'france', 'release', 'safe', 'cracker', 'criminal', 'profession', 'serving', 'life', 'sentence', 'murder', 'pimp', 'crime', 'state', 'frame', 'wealthy', 'counterfeiter', 'expect', 'wife', 'get', 'initiative', 'duo', 'business', 'arrangement', 'provide', 'protection', 'turn', 'finance', 'escape', 'attempt', 'burgeon', 'friendship', 'end', 'important', 'factor', 'altering', 'original', 'need', 'work', 'try', 'achieve', 'conflict']"
5643,"['biography', 'axl', 'rose']"
5644,"['director', 'chris', 'weitzs', 'historical', 'thriller', 'base', 'story', 'group', 'israeli', 'secret', 'arrest', 'notorious', 'ss', 'officer', 'adolf', 'eichmann', 'man', 'mastermind', 'final', 'solution', 'argentina', 'oscar', 'isaac', 'play', 'legendary', 'mossad', 'agent', 'peter', 'ben', 'kingsley', 'manipulative', 'arch', 'nemesis', 'tracking', 'buenos', 'capture', 'bring', 'israel', 'historic', 'month', 'trial']"
5645,"['co', 'jonathan', 'baker', 'josh', 'sci', 'fi', 'action', 'thriller', 'feature', 'franco', 'zoe', 'kravitz', 'dennis', 'quaid', 'young', 'boy', 'truitt', 'find', 'powerful', 'weapon', 'save', 'older', 'adoptive', 'brother', 'jack', 'reynor', 'crew', 'pursued', 'federal', 'mysterious', 'aim', 'reclaim', 'asset']"
5646,"['talkative', 'bitter', 'frank', 'lindsay', 'meet', 'way', 'destination', 'wedding', 'scar', 'bad', 'family', 'history', 'heartbroken', 'previous', 'relationship', 'first', 'get', 'isolate', 'spend', 'lot', 'time', 'verbal', 'sparring', 'form', 'connection', 'stay', 'trip']"
5647,"['jacob', 'frank', 'grillo', 'bank', 'manager', 'haunt', 'violent', 'heist', 'take', 'life', 'coworker', 'ex', 'cop', 'neighbor', 'bruce', 'willis', 'bring', 'assailant', 'work', 'figure', 'move', 'gabriel', 'johnathon', 'schaech', 'train', 'criminal', 'step', 'jacobs', 'wife', 'olivia', 'culpo', 'daughter', 'path', 'bloodshed', 'explosive', 'counterattack', 'breaking', 'point']"
5648,"['young', 'cloister', 'abbey', 'romania', 'take', 'life', 'priest', 'haunt', 'past', 'novitiate', 'threshold', 'final', 'sent', 'vatican', 'investigate', 'uncover', 'unholy', 'secret', 'risk', 'faith', 'confront', 'malevolent', 'force', 'form', 'demonic', 'nun', 'terrorize', 'conjuring', 'horrific', 'living', 'damned']"
5649,"['unidentified', 'woman', 'engage', 'brutal', 'fight', 'man', 'car', 'dispatch', 'shot', 'head', 'riley', 'north', 'working', 'bank', 'teller', 'los', 'struggle', 'make', 'meet', 'husband', 'chris', 'own', 'failing', 'mechanic', 'shop', 'year', 'old', 'daughter', 'friend', 'try', 'talk', 'rob', 'diego', 'garcia', 'powerful', 'drug', 'lord', 'turn', 'discover', 'involvement', 'order', 'example', 'take', 'carly', 'pizza', 'carnival', 'birthday', 'show', 'party', 'peppermint', 'ice', 'cream', 'family', 'diegos', 'gun', 'drive', 'shooting', 'wounded']"
5650,"['outer', 'reach', 'space', 'small', 'town', 'suburbia', 'hunt', 'come', 'home', 'lethal', 'strong', 'deadly', 'upgrade', 'dna', 'young', 'boy', 'return', 'earth', 'ragtag', 'crew', 'disgruntle', 'science', 'teacher', 'prevent', 'end', 'human', 'race']"
5651,"['set', 'detroit', 'height', 'crack', 'epidemic', 'war', 'white', 'boy', 'rick', 'base', 'move', 'story', 'blue', 'collar', 'father', 'teenage', 'son', 'wershe', 'jr', 'become', 'undercover', 'police', 'informant', 'later', 'drug', 'dealer', 'abandon']"
5652,"['stephanie', 'widow', 'mother', 'run', 'cooking', 'vlog', 'upper', 'class', 'secretive', 'woman', 'child', 'go', 'elementary', 'school', 'miss', 'start', 'investigating', 'find', 'dark', 'change', 'life', 'forever']"
5653,"['borden', 'family', 'welcome', 'new', 'irish', 'maid', 'call', 'bridget', 'sullivan', 'kristen', 'stewart', 'lizzie', 'chloë', 'sevigny', 'become', 'friendship', 'something', 'lizzies', 'relationship', 'unravel', 'frightening', 'level']"
5654,"['war', 'end', 'battle', 'begin', 'base', 'laura', 'bestselling', 'book', 'unbroken', 'path', 'redemption', 'sharing', 'next', 'amaze', 'chapter', 'olympian', 'world', 'ii', 'hero', 'louis', 'zamperinis', 'powerful', 'true', 'story', 'forgiveness', 'grace']"
5655,"['opening', 'night', 'tragedy', 'hell', 'house', 'llc', 'many', 'unanswered', 'remain', 'anonymous', 'tip', 'investigative', 'journalist', 'jessica', 'fox', 'convince', 'key', 'evidence', 'hide', 'abandon', 'abaddon', 'hotel', 'shed', 'light', 'assemble', 'team', 'hungry', 'goal', 'break', 'truth']"
5656,"['lewis', 'barnavelt', 'lose', 'sent', 'michigan', 'live', 'uncle', 'jonathan', 'warlock', 'world', 'magic', 'sorcery', 'power', 'limited', 'good', 'learn', 'isaac', 'evil', 'wizard', 'construct', 'magical', 'clock', 'black', 'long', 'exist', 'keep', 'ticking', 'counting', 'doomsday', 'die', 'finish', 'hide', 'house', 'life', 'find', 'countdown', 'end']"
5657,"['young', 'new', 'york', 'couple', 'go', 'college', 'romance', 'marriage', 'birth', 'unexpected', 'journey', 'create', 'echo', 'lifetime', 'life', 'director', 'writer', 'dan', 'fogelman', 'examine', 'everyday', 'multi', 'generational', 'saga', 'feature', 'international', 'ensemble', 'include', 'oscar', 'isaac', 'olivia', 'wilde', 'antonio', 'annette', 'bening', 'cooke', 'sergio', 'peri', 'mencheta', 'laia', 'costa', 'alex', 'monner', 'mandy', 'patinkin', 'set', 'city', 'carmona', 'spain', 'human', 'condition', 'humor', 'poignancy', 'love']"
5658,"['base', 'patrick', 'novel', 'movie', 'revolve', 'name', 'gold', 'prospector', 'hermann', 'kermit', 'warm', 'riz', 'ahmed', 'who', 'pursued', 'thousand', 'oregon', 'desert', 'san', 'francisco', 'california', 'notorious', 'eli', 'john', 'charlie', 'joaquin', 'phoenix', 'personal', 'crisis', 'beginning', 'doubt', 'longevity', 'chosen', 'career', 'offer']"
5659,"['malicious', 'hack', 'expose', 'american', 'town', 'salem', 'chaos', 'descend', 'fight', 'survive', 'coping']"
5660,['filmmaker']
5661,"['comedienne', 'gilda', 'radner', 'look', 'reflect', 'life', 'career', 'weaving', 'discover', 'rare', 'home', 'diary', 'read', 'modern', 'day', 'include', 'amy', 'poehler', 'love', 'offer', 'unique', 'window', 'honest', 'whimsical', 'world', 'beloved', 'performer', 'greatest', 'role', 'sharing', 'story']"
5662,"['mankind', 'develop', 'know', 'power', 'vast', 'majority', 'discriminate', 'look', 'superpower', 'want', 'rebuild', 'world', 'way', 'see', 'prestigious', 'school', 'hero', 'academy', 'train', 'become', 'help', 'powerful', 'stand', 'series', 'focus', 'middle', 'student', 'izuku', 'midoriya', 'able', 'contribute', 'peace', 'stability', 'weak', 'minority', 'defend']"
5663,"['yeti', 'name', 'migo', 'convince', 'human', 'know', 'small', 'foot', 'real', 'prove', 'tribe', 'exist', 'help', 'meechee', 'se', 'smallfoot', 'evidentiary', 'society']"
5664,"['high', 'school', 'student', 'teddy', 'walker', 'drop', 'unable', 'concentrate', 'crucial', 'test', 'works', 'barbecue', 'grill', 'salesman', 'dating', 'wealthy', 'woman', 'name', 'lisa', 'develop', 'careful', 'financial', 'strategy', 'allow', 'maintain', 'illusion', 'life', 'falls', 'learn', 'inherit', 'control', 'store', 'current', 'manager', 'retire', 'propose', 'shop', 'trigger', 'explosion', 'champagne', 'cork', 'open', 'gas', 'tank', 'run', 'insurance', 'friend', 'willing', 'give', 'job', 'earn', 'ged']"
5665,"['base', 'true', 'story', 'forrest', 'tucker', 'robert', 'redford', 'audacious', 'escape', 'san', 'quentin', 'age', 'unprecedented', 'string', 'confound', 'enchant', 'public', 'wrap', 'pursuit', 'detective', 'john', 'hunt', 'casey', 'affleck', 'become', 'captivate', 'commitment', 'craft', 'woman', 'sissy', 'spacek', 'love', 'spite', 'profession']"
5666,"['hell', 'fest', 'introduce', 'horror', 'theme', 'park', 'country', 'halloween', 'season', 'young', 'girl', 'show', 'separate', 'group', 'maze', 'confront', 'mask', 'figure', 'know', 'stephen', 'conroy', 'recognize', 'man', 'following', 'entire', 'night', 'stab', 'gut', 'hanging', 'corpse', 'appear', 'blend', 'prop', 'leaf', 'scene', 'natalie', 'amy', 'forsyth', 'arrive', 'former', 'apartment', 'best', 'friend', 'brooke', 'reign', 'reside', 'old', 'disappoint', 'learn', 'classmate', 'taylor', 'bex', 'klaus', 'get', 'living', 'visit', 'plan', 'uncertain', 'distant', 'late', 'due', 'school', 'work', 'arrange', 'quinn', 'christian', 'boyfriend', 'matt', 'mercurio', 'respective', 'gavin', 'roby', 'attal', 'attract']"
5667,"['season', 'musician', 'jackson', 'maine', 'bradley', 'cooper', 'falls', 'struggle', 'artist', 'gaga', 'given', 'dream', 'make', 'big', 'singer', 'jack', 'spotlight', 'ally', 'career', 'take', 'personal', 'side', 'relationship', 'breaking', 'ongoing', 'battle', 'internal']"
5668,"['biopic', 'life', 'legendary', 'american', 'astronaut', 'journey', 'become', 'first', 'human', 'walk', 'moon', 'explore', 'nation', 'dangerous', 'history', 'space', 'travel']"
5669,"['jeff', 'cynthia', 'erivo', 'dakota', 'johnson', 'jon', 'hamm', 'cailee', 'spaeny', 'lewis', 'pullman', 'meet', 'el', 'royale', 'hotel', 'lake', 'tahoe', 'taking', 'place', 'night', 'make', 'reveal']"
5670,"['base', 'best', 'selling', 'pair', 'son', 'david', 'nic', 'sheff', 'beautiful', 'boy', 'heartbreaking', 'inspire', 'experience', 'survival', 'relapse', 'recovery', 'family', 'coping', 'addiction', 'many']"
5671,"['policecourt', 'room', 'drama', 'base', 'actual', 'information', 'dr', 'kermit', 'gosnell', 'play', 'earl', 'run', 'philadelphia', 'inner', 'city', 'abortion', 'clinic', 'police', 'wood', 'dean', 'cain', 'stark', 'alfonzo', 'rachel', 'dea', 'fbi', 'raid', 'evidence', 'illegal', 'prescription', 'drug', 'shock', 'filthy', 'abort', 'fetal', 'body', 'store', 'refrigerator', 'interview', 'learn', 'given', 'untrained', 'patient', 'die', 'operate', 'table', 'anesthesia', 'overdose', 'perform', 'older', 'deliver', 'alive', 'cut', 'spinal', 'cord', 'scissors', 'take', 'bag', 'bring', 'situation', 'attention', 'da', 'dan', 'molinari', 'beach', 'assistant', 'sara', 'jane', 'morris', 'agree', 'prosecute', 'murder', 'case', 'getting', 'warrant', 'search', 'gosnells', 'home', 'miss', 'large', 'amount', 'cash', 'require', 'method', 'payment', 'das', 'office', 'trial', 'experience', 'defense', 'attorney', 'nick', 'searcy', 'direct', 'film', 'performing', 'service', 'minority', 'prosecutor', 'compel', 'testimony', 'young', 'jury', 'deliberate', 'offering', 'verdict']"
5672,"['young', 'relationship', 'develop', 'diagnose', 'life', 'change', 'illness']"
5673,"['starr', 'carter', 'switching', 'poor', 'black', 'neighborhood', 'rich', 'white', 'prep', 'school', 'uneasy', 'balance', 'shatter', 'fatal', 'shooting', 'childhood', 'best', 'friend', 'khalil', 'hands', 'police', 'officer', 'facing', 'community', 'find', 'voice', 'stand']"
5674,"['lee', 'israel', 'biographer', 'modicum', 'writing', 'success', 'fall', 'hard', 'choice', 'subject', 'general', 'interest', 'book', 'buying', 'public', 'true', 'aged', 'cat', 'jersey', 'scotch', 'soda', 'liking', 'turn', 'burn', 'everyone', 'agent', 'marjorie', 'build', 'start', 'ground', 'want', 'career', 'hiding', 'buy', 'strength', 'name', 'knowing', 'writer', 'person', 'situation', 'led', 'rent', 'little', 'money', 'alcohol', 'medical', 'research', 'latest', 'fanny', 'brice', 'advance', 'selling', 'cherish', 'personal', 'memento', 'handwritten', 'letter', 'katharine', 'hepburn', 'need', 'discover', 'market', 'celebrity', 'memorabilia', 'process', 'talent', 'go', 'fraudulent', 'business', 'create', 'fake', 'dead', 'strong', 'persona', 'dorothy', 'parker', 'coward', 'end', 'befriend', 'gay', 'past', 'acquaintance', 'literary', 'jack', 'hock', 'become', 'drinking', 'buddy', 'partner', 'crime', 'able', 'get', 'financial', 'begin', 'second', 'rare', 'bookstore', 'like', 'unusual', 'position', 'fraud', 'look', 'catch', 'feeling', 'least', 'stretching', 'resolute', 'creative', 'pursuit']"
5675,"['movie', 'follow', 'teenager', 'name', 'stevie', 'growing', 'los', 'struggle', 'family', 'include', 'co', 'dependent', 'single', 'mom', 'abusive', 'older', 'brother', 'school', 'rich', 'seem', 'overlook', 'crew', 'learn', 'tough', 'class', 'race', 'privilege']"
5676,"['set', 'montana', 'wildlife', 'tell', 'drama', 'angst', 'teenage', 'boy', 'joe', 'go', 'witness', 'split', 'presence', 'father', 'jerry', 'lose', 'job', 'offer', 'back', 'take', 'wont', 'work', 'kind', 'fighting', 'forest', 'fire', 'wife', 'jeanette', 'dead', 'safety', 'convince', 'unfaithful', 'leaf', 'anything', 'happening', 'evidence', 'hanky', 'part', 'acts', 'way', 'expect', 'act', 'perish', 'found', 'fact', 'cause', 'acquire', 'uneasy', 'mother', 'return', 'happy', 'new', 'significant', 'life', 'react', 'separate', 'teaching', 'oregon', 'continue', 'live', 'announce', 'taking', 'bus', 'visit', 'weekend', 'odd', 'movie', 'satisfactory', 'unsatisfactory', 'ending']"
5677,"['old', 'stricken', 'ruth', 'home', 'snowy', 'christmas', 'eve', 'husband', 'burt', 'call', 'son', 'nick', 'police', 'sister', 'bridget', 'chicago', 'daughter', 'emma', 'found', 'hospital', 'something', 'do', 'mind', 'buy', 'big', 'convertible', 'driving', 'winter', 'top', 'want', 'move', 'florida', 'accept', 'condition', 'bar', 'memory', 'care', 'facility', 'mom', 'getting', 'power', 'attorney']"
5678,"['submarine', 'us', 'bay', 'shadowing', 'russian', 'akula', 'class', 'arctic', 'rear', 'admiral', 'john', 'fisk', 'send', 'virginia', 'command', 'promote', 'unorthodox', 'commander', 'joe', 'glass', 'investigate', 'time', 'navy', 'seal', 'team', 'lieutenant', 'bill', 'beaman', 'sent', 'observe', 'naval', 'base', 'arrive', 'witness', 'defense', 'minister', 'dmitri', 'durov', 'conducting', 'coup', 'detat', 'taking', 'president', 'zakarin', 'prisoner', 'realize', 'intend', 'trigger', 'war']"
5679,"['suzy', 'bannion', 'germany', 'perfect', 'ballet', 'arrive', 'tanz', 'dance', 'academy', 'pour', 'rain', 'refuse', 'admission', 'woman', 'see', 'flee', 'school', 'morning', 'time', 'let', 'young', 'saw', 'previous', 'evening', 'pat', 'hingle', 'found', 'dead', 'strange', 'begin', 'occur', 'become', 'ill', 'put', 'special', 'diet', 'infest', 'odd', 'abound', 'daniel', 'pianist', 'kill', 'dog', 'bit', 'research', 'indicate', 'coven']"
5680,"['daisy', 'violet', 'twin', 'verge', 'turning', 'bless', 'beautiful', 'seek', 'sing', 'baptism', 'real', 'draw', 'trait', 'cloak', 'fascinate', 'charm', 'siamese', 'twins', 'support', 'family', 'singing', 'oil', 'companyentertainment', 'machine', 'idyllic', 'situation', 'end', 'notable', 'english', 'doctor', 'first', 'communion', 'casertavecchia', 'possibility', 'normal', 'life', 'separate']"
5681,"['drinking', 'dark', 'secret', 'reunite', 'party', 'bluegrass', 'bourbon', 'trail', 'rural', 'kentucky', 'discover', 'favorite', 'distillery', 'turn', 'winery', 'sober', 'groom', 'gordie', 'seize', 'adventure', 'search', 'legendary', 'bury', 'prohibition', 'money', 'deep', 'bullitt', 'county', 'ky', 'join', 'quest', 'there', 'something', 'dangerous', 'curse', 'treasure', 'forget', 'past', 'hasnt']"
5682,"['clara', 'mackenzie', 'foy', 'want', 'key', 'kind', 'unlock', 'box', 'hold', 'priceless', 'gift', 'golden', 'thread', 'present', 'godfather', 'morgan', 'annual', 'holiday', 'party', 'lead', 'covet', 'disappear', 'strange', 'mysterious', 'parallel', 'world', 'name', 'phillip', 'jayden', 'fowora', 'knight', 'gang', 'mouse', 'preside', 'land', 'brave', 'ominous', 'fourth', 'realm', 'home', 'tyrant', 'mother', 'ginger', 'dame', 'helen', 'retrieve', 'return', 'harmony', 'unstable']"
5683,"['approaching', 'retirement', 'age', 'pressing', 'compensation', 'suit', 'bad', 'knee', 'works', 'nemesis', 'carl', 'carls', 'young', 'wife', 'toby', 'sully', 'forget', 'son', 'family', 'move', 'town', 'face', 'unfamiliar', 'landlady', 'banker', 'push', 'new', 'development', 'evict', 'life']"
5684,"['son', 'baptist', 'participate', 'church', 'support', 'gay', 'conversion', 'program', 'out']"
5685,"['world', 'journalism', 'attack', 'marie', 'colvin', 'rosamund', 'celebrate', 'war', 'time', 'rebellious', 'spirit', 'drive', 'globe', 'give', 'voice', 'voiceless', 'testing', 'bravado', 'hit', 'grenade', 'sri', 'lanka', 'wear', 'distinctive', 'eye', 'patch', 'comfortable', 'sip', 'martini', 'elite', 'confront', 'love', 'personal', 'life', 'start', 'unravel', 'trauma', 'witness', 'take', 'toll', 'mission', 'show', 'true', 'cost', 'lead', 'renowned', 'photographer', 'paul', 'conroy', 'jamie', 'dornan', 'embark', 'dangerous', 'assignment', 'besiege', 'syrian', 'city']"
