,0
4818,"['day', 'funeral', 'varlam', 'aravidze', 'mayor', 'small', 'georgian', 'town', 'remains', 'become', 'garden', 'reburied', 'return', 'police', 'get', 'local', 'woman', 'charge', 'digging', 'order', 'rest', 'stay', 'responsible', 'stalin', 'reign', 'threat', 'go', 'many']"
4819,"['life', 'story', 'jesus', 'tell', 'base', 'birth', 'crucifixion', 'ultimate', 'resurrection']"
4820,"['victory', 'leonidas', 'persian', 'army', 'control', 'xerxes', 'marches', 'major', 'greek', 'city', 'popular', 'start', 'course', 'force', 'fleet', 'go', 'admiral', 'unwilling', 'bond', 'traditional', 'rival', 'oligarchic', 'rest', 'superior', 'foot', 'reign', 'supreme', 'sea', 'country']"
4821,"['mr', 'peabody', 'job', 'giant', 'inventor', 'scientist', 'gourmand', 'time', 'olympic', 'medalist', 'geniuswho', 'chance', 'frank', 'use', 'ingenious', 'design', 'wabac', 'car', 'take', 'son', 'sherman', 'cast', 'game', 'get', 'world', 'change', 'start', 'deal', 'interact', 'big', 'trip', 'find', 'race', 'animate', 'story', 'save', 'future', 'face', 'challenge', 'parent']"
4822,"['struggle', 'single', 'order', 'class', 'living', 'group', 'find', 'inspiration', 'laughter', 'new', 'sisterhood', 'help', 'master', 'base', 'way']"
4823,"['old', 'teenage', 'secret', 'heart', 'aspire', 'new', 'york', 'city', 'lawyer', 'veronica', 'mars', 'take', 'phone', 'name', 'boyfriend', 'logan', 'echolls', 'commit', 'seedy', 'neptune', 'california', 'kill', 'lead', 'girl', 'bonnie', 'deville', 'murder', 'help', 'realize', 'make', 'high', 'graduate', 'return', 'coincide', 'year', 'school', 'reunion', 'face', 'find', 'much', 'hard', 'give', 'family', 'second', 'time']"
4824,"['craig', 'pat', 'healy', 'struggle', 'family', 'world', 'lose', 'blue', 'pay', 'job', 'threaten', 'eviction', 'drive', 'check', 'present', 'music', 'local', 'bar', 'old', 'friend', 'ethan', 'rope', 'turn', 'charismatic', 'wealthy', 'strange', 'david', 'koechner', 'secret', 'wife', 'sara', 'paxton', 'couple', 'take', 'series', 'free', 'dare', 'central', 'money', 'form', 'eve', 'challenge', 'up', 'ante', 'reward', 'seem', 'much', 'want', 'pull', 'sense', 'humor', 'leave', 'get', 'cheap']"
4825,"['set', 'futuristic', 'dystopia', 'company', 'part', 'present', 'different', 'virtue', 'decide', 'want', 'stay', 'faction', 'switch', 'life', 'tris', 'prior', 'take', 'choice', 'everyone', 'boyfriend', 'live', 'competitive', 'initiation', 'work', 'undergo', 'extreme', 'physical', 'intense', 'psychological', 'transform', 'secret', 'divergent', 'think', 'doesnt', 'agree', 'group', 'anyone', 'love', 'base', 'sure', 'end', 'get', 'fight', 'run', 'peaceful', 'help', 'save', 'destroy']"
4826,"['freshman', 'university', 'student', 'kid', 'wheaton', 'philosophy', 'year', 'professor', 'radisson', 'want', 'take', 'house', 'command', 'stay', 'dead', 'live', 'refuse', 'belief', 'fight', 'side', 'lead', 'series', 'confrontational', 'jury']"
4827,"['kick', 'success', 'kermit', 'frog', 'coming', 'dominic', 'badguy', 'ricky', 'gervais', 'get', 'world', 'turn', 'unbeknownst', 'part', 'dark', 'plan', 'constantine', 'evil', 'big', 'thief', 'time', 'work', 'sure', 'jail', 'use', 'hide', 'system', 'sam', 'eagle', 'inspector', 'jean', 'pierre', 'napoleon', 'ty', 'burrell', 'investigate', 'find', 'boss', 'seem', 'change', 'try', 'escape', 'stop', 'fake', 'walter', 'fozzie', 'animal', 'make', 'truth', 'chance', 'keep', 'tear', 'crime', 'century']"
4828,"['misfit', 'group', 'new', 'mexico', 'find', 'journey', 'life', 'turn', 'base', 'racehorse', 'kentucky', 'home', 'inspire', 'true', 'story', 'mine', 'dame', 'cowboy', 'face', 'series', 'mishap', 'way', 'churchill', 'low', 'get', 'ultimate', 'underdog', 'last', 'encounter', 'run', 'elite']"
4829,"['start', 'nothing', 'go', 'version', 'story', 'eye', 'russell', 'crowe', 'world', 'leave', 'god', 'save', 'free', 'prove', 'clean', 'planet', 'evil', 'separate', 'stay', 'take', 'eve', 'die', 'cain', 'abel', 'righteous', 'sibling', 'seth', 'fight', 'day', 'foraging', 'country', 'descendant', 'noah', 'find', 'slain', 'work', 'birthright', 'steal', 'sight', 'promise', 'big', 'flood', 'wash', 'destroy', 'know', 'affair', 'base', 'ground', 'lead', 'attempt', 'grandfather', 'methuselah', 'sir', 'anthony', 'hopkins', 'order', 'see', 'mission', 'second', 'make', 'massive', 'ark', 'intent', 'shelter', 'animal', 'wife', 'naameh', 'jennifer', 'shem', 'ham', 'logan', 'lerman', 'japheth', 'leo', 'carroll', 'adoptive', 'sister', 'ila', 'emma', 'watson', 'get', 'twist', 'vessel', 'help', 'race', 'easy', 'encrust', 'rock', 'mud', 'desert', 'meanwhile', 'intelligence', 'turn', 'give', 'tubal', 'ray', 'winstone', 'army', 'overcome', 'fall', 'surprise', 'price']"
4830,"['dea', 'team', 'good', 'home', 'drug', 'trust', 'plumbing', 'get', 'think', 'money', 'investigation', 'escape', 'couple', 'wind', 'keep', 'clean', 'order', 'murder', 'rv', 'railroad', 'second', 'member', 'complete', 'ceiling', 'third', 'gun', 'remote', 'cabin', 'female', 'city', 'atlanta', 'detective', 'point', 'investigate', 'angle', 'pull', 'truth', 'easy']"
4831,"['home', 'come', 'surround', 'birthday', 'outing', 'friend', 'become', 'terrible', 'fight', 'survival', 'get', 'trap', 'family', 'evil', 'love', 'stick', 'lifestyle', 'special', 'diet']"
4832,"['vacationing', 'family', 'alien', 'threat', 'thriller', 'home', 'real', 'life', 'brown', 'lot', 'phenomenon', 'north', 'carolina']"
4833,"['shawn', 'automotive', 'designer', 'love', 'idyllic', 'life', 'new', 'wife', 'jasmine', 'break', 'mysterious', 'message', 'warn', 'imminent', 'danger', 'curse', 'afflict', 'family', 'lost', 'child', 'doesnt', 'believe', 'unsettle', 'revealing', 'pastuntil', 'strange', 'go', 'chance', 'unable', 'explain', 'fear', 'become', 'gabriel', 'secret', 'pair', 'call', 'help', 'attention', 'ali', 'bond', 'mental', 'patient', 'world', 'think', 'set', 'hit', 'form', 'find', 'force', 'protect', 'present', 'ancient', 'evil', 'run']"
4834,"['draft', 'day', 'general', 'director', 'cleveland', 'force', 'get', 'big', 'go', 'sell', 'turn', 'pick', 'sonny', 'take', 'blue', 'rank', 'questionable', 'past', 'keep', 'quarterback', 'future', 'walk', 'personal', 'way', 'open']"
4835,"['year', 'old', 'timothy', 'tim', 'allen', 'russell', 'drop', 'mental', 'institution', 'psychiatric', 'dr', 'shawn', 'graham', 'cure', 'childhood', 'hurt', 'torture', 'kill', 'mother', 'sister', 'kaylie', 'receive', 'parking', 'country', 'get', 'family', 'want', 'destroy', 'ancient', 'mirror', 'turn', 'auction', 'home', 'reluctant', 'come', 'fragment', 'break', 'alan', 'buy', 'situation', 'new', 'find', 'woman', 'father', 'marie', 'change', 'close', 'tragedy', 'charge', 'follow']"
4836,"['jungle', 'blu', 'jewel', 'theyre', 'cast', 'rio', 'janeiro', 'amazon', 'agree', 'get', 'bill', 'vengeful', 'nigel', 'terrible', 'adversary', 'father', 'police']"
4837,"['break', 'night', 'town', 'cultural', 'asian', 'schoolgirl', 'kidnap', 'step', 'crew', 'assault', 'los', 'crime', 'family', 'previous', 'suicide', 'shame', 'continue', 'become', 'underworld', 'take', 'lead', 'kill', 'tough', 'responsible']"
4838,"['story', 'small', 'town', 'father', 'find', 'courage', 'sentence', 'part', 'son', 'extraordinary', 'life', 'change', 'get', 'world', 'colton', 'call', 'end', 'beat', 'journey', 'simple', 'innocence', 'chance', 'birth', 'couldnt', 'love', 'todd', 'family', 'challenge', 'try', 'think', 'remarkable', 'result', 'church', 'become', 'everyone', 'close', 'include', 'wife']"
4839,"['dysfunctional', 'group', 'unpublished', 'motto', 'take', 'hannah', 'rinaldi', 'kaley', 'cuoco', 'fold', 'last', 'affair', 'look', 'overnight', 'success', 'career', 'case', 'jealous', 'chris', 'klein', 'teri', 'polo', 'dylan', 'walsh', 'dennis', 'farina', 'jonathan', 'bennett', 'struggle', 'find', 'course', 'write', 'fame', 'lot', 'prove', 'class', 'give', 'rejection', 'become', 'desperation', 'good', 'theyre', 'arm']"
4840,"['lose', 'love', 'kisha', 'car', 'accident', 'malcolm', 'go', 'remarry', 'megan', 'get', 'take', 'paranormal', 'mark', 'place', 'complicate', 'life', 'neighborhood']"
4841,"['eighteen', 'year', 'old', 'high', 'school', 'miss', 'twenty', 'friend', 'go', 'traffic', 'edge', 'canada', 'order', 'take', 'money', 'change']"
4842,"['new', 'salesman', 'elliot', 'brindle', 'good', 'look', 'promotion', 'take', 'married', 'girl', 'shelby', 'pregnant', 'unethical', 'boss', 'desperate', 'disabled', 'brother', 'michael', 'health', 'insurance', 'give', 'rock', 'bed', 'estrange', 'racist', 'father', 'tell', 'break', 'live', 'dark', 'meet', 'phone', 'name', 'strange', 'receive', 'enter', 'game', 'win', 'great', 'amount', 'get', 'millionaire', 'leave', 'thirteen', 'skeptical', 'kill', 'flee', 'consume', 'job', 'call', 'deposit', 'cant', 'bill', 'decide', 'invitation', 'aggressive', 'gruesome', 'brutal', 'offensive', 'stop', 'make', 'return']"
4843,"['future', 'detroit', 'dangerous', 'engage', 'city', 'abandon', 'brick', 'cop', 'ex', 'con', 'defeat', 'notorious', 'drug', 'kingpin', 'take', 'mayor', 'hostage', 'return', 'crime', 'drive', 'stop', 'seal', 'inner', 'massive', 'wall', 'youre', 'lino', 'david', 'belle', 'who', 'try', 'best', 'life', 'urban', 'penitentiary', 'girl', 'kidnap', 'ruthless', 'lord', 'tremaine', 'rza', 'underground', 'damien', 'collier', 'paul', 'walker', 'struggle', 'mysterious', 'base', 'corruption', 'police', 'department', 'threaten', 'detonate', 'powerful', 'arm', 'give', 'ransom', 'able', 'embark', 'crew', 'clock', 'mark', 'mismatch', 'pair', 'keep', 'eliminate', 'maniac', 'entire', 'palm', 'deal']"
4844,"['powerful', 'new', 'film', 'inspire', 'true', 'story', 'feature', 'come', 'desperate', 'world', 'leader', 'young', 'cross', 'wwii', 'hungary', 'country', 'german', 'free', 'organize', 'hitler', 'much', 'europe', 'war', 'give', 'coming', 'germany', 'get', 'question', 'hungarian', 'leading', 'special', 'regent', 'horthy', 'prize', 'success', 'ben', 'kingsley', 'navigate', 'threat', 'nazi', 'oppressive', 'communist', 'russia', 'face', 'deliver', 'force', 'political', 'party', 'take', 'murder', 'son', 'crisis', 'open', 'underground', 'order', 'make', 'elek', 'cohen', 'jonas', 'break', 'family', 'learn', 'attention', 'woman', 'love', 'hannah', 'tointon', 'disguise', 'south', 'officer', 'truth', 'last', 'result', 'race', 'time', 'save', 'embark', 'journey', 'meet', 'suspense', 'danger', 'inspirational', 'sacrifice', 'walk', 'unforgettable']"
4845,"['weve', 'love', 'spider', 'important', 'fight', 'struggle', 'ordinary', 'peter', 'parker', 'extraordinary', 'world', 'beat', 'find', 'big', 'get', 'there', 'sense', 'drop', 'adopt', 'hero', 'time', 'gwen', 'price', 'protect', 'boyfriend', 'new', 'formidable', 'threaten', 'city', 'issue', 'electro', 'present', 'enemy', 'powerful', 'old', 'friend', 'harry', 'osborn', 'make', 'affair', 'common', 'oscorp']"
4846,"['charismatic', 'womanizer', 'comeuppance', 'member', 'leaf', 'body', 'take', 'human', 'class']"
4847,"['love', 'science', 'sex', 'infidelity', 'disease', 'comedy', 'wild', 'true', 'story', 'irrepressible', 'annie', 'parker', 'find', 'cure', 'cancer']"
4848,"['meghan', 'video', 'correspondent', 'turn', 'local', 'place', 'take', 'chance', 'web', 'get', 'family', 'keep', 'boyfriend', 'friend', 'show', 'find', 'despondent', 'seem', 'give', 'order', 'good', 'pass', 'list', 'someone', 'convince', 'drunk', 'live', 'do', 'guy', 'home', 'night', 'name', 'separate', 'reconsider', 'car', 'tow', 'wallet', 'purse', 'phone', 'wind', 'downtown', 'la', 'move', 'drug', 'believe', 'hooker', 'way']"
4849,"['home', 'real', 'west', 'memphis', 'young', 'murder', 'arkansas', 'spur', 'involve', 'grieve', 'town', 'local', 'police', 'work', 'get', 'monster', 'worship', 'run', 'attend', 'rest', 'detective', 'ron', 'loose', 'try', 'find', 'truth', 'want', 'justice', 'guilt', 'charge']"
4850,"['wild', 'step', 'son', 'leon', 'kill', 'twist', 'accident', 'nobody', 'turn', 'year', 'neighborhood', 'pocket', 'dark', 'he', 'get', 'mickey', 'forget', 'big', 'news', 'body', 'mother', 'truth', 'life', 'end', 'struggle', 'cant', 'wife', 'please', 'debt', 'give']"
4851,"['allyson', 'want', 'peaceful', 'get', 'eve', 'dinner', 'play', 'night', 'order', 'love', 'high', 'adult', 'conversation', 'food', 'answer', 'learn', 'wrong']"
4852,"['mac', 'fall', 'quiet', 'neighborhood', 'newborn', 'child', 'frat', 'go', 'home', 'future', 'door', 'teddy', 'president', 'pete', 'good', 'deal', 'world', 'theyre', 'ready', 'take', 'friendship', 'enter', 'night', 'involve', 'blue', 'fraternity', 'invitation', 'party', 'eve', 'get', 'intelligence', 'save', 'name', 'police', 'care', 'trouble', 'charge', 'front', 'war', 'family', 'dangerous', 'end', 'thin', 'ice', 'college', 'meet', 'last', 'warn', 'probation', 'commit', 'prank', 'ingenious', 'force', 'answer', 'hell', 'robert', 'deniro', 'christopher', 'mintz', 'plasse', 'sex', 'bush', 'comedy', 'wrong']"
4853,"['jonathan', 'cooper', 'want', 'suspect', 'kill', 'husband', 'besotted', 'friend', 'eve', 'gill', 'offer', 'explain', 'real', 'charlotte', 'inwood', 'murderer', 'investigate', 'detective', 'point', 'face', 'return', 'love']"
4854,"['janjira', 'nuclear', 'found', 'destroy', 'lost', 'include', 'supervisor', 'joe', 'brodys', 'fellow', 'wife', 'son', 'ford', 'navy', 'gun', 'disposal', 'officer', 'get', 'japan', 'help', 'estrange', 'search', 'truth', 'incident', 'father', 'name', 'secret', 'case', 'ground', 'reawaken', 'terrible', 'threat', 'man', 'take', 'big', 'second', 'revival', 'tragedy', 'hope', 'world', 'godzilla', 'challenge', 'power', 'see', 'destructive', 'friend']"
4855,"['j', 'b', 'bernstein', 'agent', 'find', 'job', 'outplay', 'mysterious', 'pocket', 'inspire', 'world', 'indian', 'cricket', 'video', 'take', 'bold', 'mind', 'get', 'india', 'coach', 'professional', 'baseball', 'america', 'long', 'search', 'talented', 'non', 'encounter', 'rinku', 'singh', 'dinesh', 'patel', 'berthstein', 'los', 'control', 'new', 'play', 'alien', 'country', 'scare', 'challenge', 'struggle', 'culture', 'way', 'dream', 'true', 'man', 'turn', 'look']"
4856,"['big', 'henry', 'altmann', 'williams', 'day', 'unhappy', 'wild', 'world', 'include', 'everyone', 'ride', 'situation', 'find', 'dr', 'sharon', 'gill', 'kunis', 'run', 'genius', 'aneurysm', 'news', 'take', 'call', 'love', 'much', 'time', 'give', 'face', 'anger', 'tell', 'shock', 'reel', 'stun', 'set', 'pass', 'mind', 'get', 'city', 'full', 'search', 'struggle', 'diagnosis', 'learn', 'injure', 'life']"
4857,"['blind', 'date', 'get', 'wrong', 'jim', 'hold', 'want', 'find', 'change', 'various', 'include', 'suite', 'african', 'campaign', 'vacation', 'situation']"
4858,"['terrify', 'world', 'richard', 'michael', 'hall', 'burglar', 'home', 'promise', 'cop', 'nick', 'damici', 'self', 'defense', 'want', 'fellow', 'excite', 'get', 'proud', 'incident', 'cemetery', 'burial', 'day', 'take', 'present', 'ben', 'word', 'con', 'dead', 'dad', 'threaten', 'family', 'picture', 'experience', 'newspaper', 'cant', 'hold', 'hasnt', 'set', 'anything', 'return', 'official', 'police', 'shelter']"
4859,"['set', 'american', 'west', 'albert', 'farmer', 'nice', 'girl', 'leaf', 'successful', 'big', 'owner', 'moustachery', 'store', 'daily', 'life', 'try', 'avoid', 'end', 'secret', 'anna', 'town', 'interest', 'heart', 'husband', 'break', 'get', 'western', 'gun', 'slinging', 'hero', 'wont', 'easy']"
4860,"['alien', 'race', 'murder', 'world', 'brutal', 'assault', 'unbeatable', 'military', 'whole', 'major', 'william', 'cage', 'cruise', 'officer', 'find', 'day', 'fighting', 'miss', 'suicide', 'mission', 'kill', 'make', 'time', 'loop', 'force', 'live', 'struggle', 'break', 'againand', 'get', 'able', 'take', 'gain', 'skill', 'special', 'warrior', 'rita', 'vrataski', 'blunt', 'fight', 'double', 'play', 'step', 'defeat', 'enemy']"
4861,"['hazel', 'augustus', 'part', 'bitter', 'brain', 'disdain', 'conventional', 'love', 'journey', 'relationship', 'miraculous', 'open', 'constant', 'fellow', 'oxygen', 'tank', 'gu', 'prosthetic', 'stage', 'see', 'return', 'cancer', 'living', 'group']"
4862,"['year', 'rad', 'miracle', 'shy', 'old', 'white', 'child', 'who', 'obsess', 'ping', 'pong', 'hip', 'hop', 'family', 'annual', 'summer', 'vacation', 'sea', 'city', 'maryland', 'take', 'new', 'friend', 'real', 'crush', 'get', 'mark', 'deep', 'racist', 'local', 'find', 'unexpected', 'mentor', 'outcast', 'future', 'door', 'neighbor', 'time', 'life', 'youre', 'deal', 'alien', 'everyone', 'love', 'mysterious', 'funky', 'smart']"
4863,"['work', 'way', 'high', 'school', 'big', 'store', 'schmidt', 'jonah', 'hill', 'jenko', 'channing', 'tatum', 'get', 'mysterious', 'local', 'college', 'kindred', 'heart', 'football', 'team', 'infiltrate', 'bohemian', 'art', 'major', 'shot', 'head', 'partnership', 'dont', 'collapse', 'face', 'name', 'age', 'relationship', 'overgrow', 'real', 'best', 'affair', 'chance']"
4864,"['motocross', 'large', 'metal', 'obsess', 'thirteen', 'year', 'old', 'jacobs', 'gain', 'delinquent', 'behavior', 'cps', 'home', 'small', 'brother', 'wes', 'aunt', 'jacob', 'absent', 'father', 'hollis', 'take', 'duty', 'order', 'get', 'family']"
4865,"['hiccup', 'toothless', 'join', 'island', 'berk', 'astrid', 'snotlout', 'stay', 'crew', 'challenge', 'dragon', 'new', 'favorite', 'contact', 'play', 'inseparable', 'couple', 'journey', 'chart', 'unmapped', 'search', 'chance', 'lead', 'find', 'secret', 'ice', 'cave', 'family', 'wild', 'rider', 'eye', 'struggle', 'protect', 'peace', 'base', 'believe', 'realize', 'force', 'change', 'future']"
4866,"['young', 'world', 'know', 'los', 'estrange', 'wealthy', 'new', 'york', 'family', 'day', 'meet', 'intelligence', 'ill', 'father', 'take', 'life', 'living', 'live', 'hold', 'set', 'fight', 'easy', 'result']"
4867,"['writer', 'book', 'famous', 'murder', 'run', 'ex', 'wife', 'laura', 'college', 'due', 'return', 'series', 'talk', 'save', 'successful', 'novel', 'involve', 'see', 'night', 'discus', 'form', 'get', 'alibi', 'suspect', 'national', 'order', 'kill', 'take', 'evidence', 'lattimore']"
4868,"['aspire', 'comic', 'donna', 'strict', 'daily', 'life', 'female', 'twenty', 'something', 'leave', 'rich', 'real', 'relatable', 'mark', 'humor', 'stage', 'joke', 'inner', 'sex', 'crude', 'day', 'old', 'underwear', 'pregnant', 'night', 'base', 'force', 'face', 'uncomfortable', 'main', 'woman', 'start', 'time', 'drunken', 'hookup', 'epic', 'pass', 'prophylactic', 'mind', 'become', 'unplanned', 'journey', 'self', 'find', 'empowerment']"
4869,"['road', 'trip', 'nic', 'run', 'isolate', 'country', 'computer', 'star', 'everything', 'get', 'dark', 'consciousness', 'find', 'awaken', 'nightmare']"
